date,price,last_sale_price_in _hour,average_price,sd_of_purchase_prices_in_hour,sd_of _sale_prices_in_hour,number_of_trades,number_of_buys,number_of_announcements,order_flow,change_price
1/05/96 6:00,1.5336,1.5337,1.53365,0.111269728,0.191485422,11,21,0,3,0
1/05/96 7:00,1.5322,1.5325,1.53235,0.805260482,1.019570404,48,26,2,22,-0.000913302
1/05/96 8:00,1.53,1.5318,1.5309,0.758653778,0.700872472,45,20,0,-3,-0.001436876
1/05/96 9:00,1.5316,1.5343,1.53295,0.589491306,0.633113997,53,14,0,-13,0.001045205
1/05/96 10:00,1.535,1.5347,1.53485,0.863528701,0.698212002,157,9,0,17,0.00221744
1/05/96 11:00,1.535,1.5353,1.53515,0.463844279,0.471361664,76,11,0,18,0
1/05/96 12:00,1.5347,1.5347,1.5347,0.269773568,0.195180015,27,48,0,1,-0.000195459
1/05/96 13:00,1.5375,1.5377,1.5376,1.062159036,0.925300934,69,45,0,-9,0.001822798
1/05/96 14:00,1.5348,1.5364,1.5356,1.222065647,0.803049742,111,53,1,-7,-0.001757641
1/05/96 15:00,1.5332,1.5318,1.5325,0.141421356,0,4,157,0,0,-0.001043025
1/05/96 16:00,1.5336,1.5336,1.5336,0.7501515,0.531550049,121,76,0,-3,0.000260858
1/05/96 17:00,1.5345,1.5343,1.5344,0.488038747,0.427377486,102,27,0,-4,0.000586682
1/05/96 18:00,1.5338,1.535,1.5344,0.40055517,0.57106139,44,69,0,-2,-0.000456279
2/05/96 6:00,1.537,1.537,1.537,0.112599163,0.14832397,38,111,0,8,0.002084148
2/05/96 7:00,1.5355,1.5353,1.5354,0.726636085,0.814043406,107,4,1,-3,-0.000976404
2/05/96 8:00,1.5339,1.5336,1.53375,0.620056205,0.792579219,191,121,0,-7,-0.001042549
2/05/96 9:00,1.5342,1.5341,1.53415,0.339674532,0.288675135,177,102,1,-23,0.000195561
2/05/96 10:00,1.534,1.5336,1.5338,0.429499356,0.529722626,286,44,1,2,-0.00013037
2/05/96 11:00,1.5331,1.5328,1.53295,0.572276157,0.563202423,235,17,2,-39,-0.000586874
2/05/96 12:00,1.5335,1.5335,1.5335,0.585946528,0.379293602,184,32,0,2,0.000260875
2/05/96 13:00,1.5393,1.5392,1.53925,1.54867979,1.611511619,529,17,2,121,0.003775063
2/05/96 14:00,1.5384,1.5385,1.53845,0.758537269,0.491441911,359,21,0,13,-0.000584852
2/05/96 15:00,1.5348,1.5349,1.53485,1.788007186,1.817319871,595,12,2,-7,-0.002342836
2/05/96 16:00,1.5331,1.5332,1.53315,1.281334532,1.280506529,428,0,2,-38,-0.00110825
2/05/96 17:00,1.5294,1.5293,1.52935,0.832848344,1.009462803,302,22,0,-80,-0.002416328
2/05/96 18:00,1.5318,1.5318,1.5318,0.885745705,0.590069333,137,46,0,23,0.001568013
3/05/96 6:00,1.5294,1.5294,1.5294,0.546808925,0.097590007,23,56,0,-1,-0.001568013
3/05/96 7:00,1.5295,1.5292,1.52935,0.158113883,0.450252454,47,45,0,-3,6.54E-05
3/05/96 8:00,1.5272,1.5274,1.5273,1.045444664,1.34727559,281,13,0,-25,-0.001504891
3/05/96 9:00,1.5278,1.5272,1.5275,0.691944997,0.316586912,245,38,0,3,0.000392799
3/05/96 10:00,1.5276,1.5281,1.52785,1.120335448,0.775574079,229,107,1,-35,-0.000130916
3/05/96 11:00,1.5277,1.5276,1.52765,0.339674532,0.611753565,195,191,0,7,6.55E-05
3/05/96 12:00,1.5288,1.5282,1.5285,0.481663783,0.250302847,125,177,0,-27,0.000719778
3/05/96 13:00,1.5278,1.5273,1.52755,0.658970731,0.82167604,194,286,3,-26,-0.000654322
3/05/96 14:00,1.5272,1.5271,1.52715,0.818489,0.778498944,427,235,2,-13,-0.000392799
3/05/96 15:00,1.5263,1.5258,1.52605,0.913368723,1.08446328,332,184,1,30,-0.000589487
3/05/96 16:00,1.5273,1.5267,1.527,1.640098851,1.253600874,361,529,0,-17,0.000654965
3/05/96 17:00,1.5273,1.5268,1.52705,0.594061521,0.744922205,103,359,0,3,0
3/05/96 18:00,1.5272,1.5285,1.52785,0.40155946,0.752772653,44,595,0,-10,-6.55E-05
6/05/96 6:00,1.524,1.5242,1.5241,0.585234996,0,8,428,0,2,-0.002097536
6/05/96 7:00,1.5243,1.5245,1.5244,0.304212844,0.393122697,51,302,0,-15,0.000196831
6/05/96 8:00,1.5245,1.5245,1.5245,0.301511345,0.410099766,82,137,0,-12,0.000131199
6/05/96 9:00,1.5245,1.5243,1.5244,0.393411651,0.33337121,147,40,1,-15,0
6/05/96 10:00,1.5241,1.524,1.52405,0.314666731,0.213733054,133,61,1,-27,-0.000262416
6/05/96 11:00,1.5244,1.5243,1.52435,0.342008329,0.5567084,123,39,1,-9,0.000196818
6/05/96 12:00,1.5246,1.5244,1.5245,0.462000481,0.419956708,68,26,1,8,0.000131191
6/05/96 13:00,1.5256,1.5256,1.5256,0.331662479,0.325669474,122,17,0,-4,0.000655695
6/05/96 14:00,1.5262,1.5263,1.52625,0.407784108,0.755344593,157,0,1,-1,0.000393211
6/05/96 15:00,1.527,1.5285,1.52775,0.462208139,0.652907251,170,24,0,26,0.00052404
6/05/96 16:00,1.5264,1.5263,1.52635,0.830251879,0.344985727,97,68,2,15,-0.000393005
6/05/96 17:00,1.527,1.5267,1.52685,0.551856371,0.57260701,76,53,1,-6,0.000393005
6/05/96 18:00,1.5263,1.5262,1.52625,0.761212483,0.646013416,28,34,0,2,-0.00045852
7/05/96 6:00,1.524,1.523,1.5235,0.606708528,0.954594155,32,11,0,-2,-0.001508049
7/05/96 7:00,1.5226,1.5235,1.52305,0.732523658,0.735465221,76,23,0,-12,-0.000919057
7/05/96 8:00,1.523,1.522,1.5225,0.723417814,0.469929073,199,47,0,-29,0.000262674
7/05/96 9:00,1.5227,1.5228,1.52275,0.576562436,0.407505345,340,281,0,28,-0.000196999
7/05/96 10:00,1.525,1.5234,1.5242,0.74238559,0.296826651,243,245,0,-31,0.001509335
7/05/96 11:00,1.5246,1.5244,1.5245,0.420227211,0.52476546,218,229,2,34,-0.000262329
7/05/96 12:00,1.5248,1.5249,1.52485,0.637407153,0.257464325,209,195,0,41,0.000131173
7/05/96 13:00,1.5248,1.5246,1.5247,0.398767039,0.584652189,198,125,2,0,0
7/05/96 14:00,1.5229,1.5228,1.52285,0.725457014,0.861420603,336,194,1,-40,-0.001246842
7/05/96 15:00,1.5233,1.5232,1.52325,0.471939904,0.784509111,242,427,0,-30,0.000262622
7/05/96 16:00,1.5215,1.5215,1.5215,0.65011654,0.726709062,216,332,2,-12,-0.001182344
7/05/96 17:00,1.5213,1.5214,1.52135,0.603022689,0.566220859,226,361,1,-26,-0.000131458
7/05/96 18:00,1.5221,1.524,1.52305,0.706334971,0.930884233,90,103,0,-2,0.000525728
8/05/96 6:00,1.5271,1.5252,1.52615,0.700476029,1.055146119,27,44,0,11,0.003279552
8/05/96 7:00,1.5269,1.5266,1.52675,0.386417109,0.594609625,102,45,2,38,-0.000130976
8/05/96 8:00,1.5275,1.5277,1.5276,0.883004513,0.687716908,156,27,1,8,0.000392876
8/05/96 9:00,1.5268,1.5266,1.5267,0.26571801,0.471859635,195,21,2,-3,-0.00045837
8/05/96 10:00,1.5277,1.5275,1.5276,0.331548251,0.351619629,315,7,1,41,0.000589295
8/05/96 11:00,1.5276,1.5269,1.52725,0.554526825,0.939535669,182,0,1,-12,-6.55E-05
8/05/96 12:00,1.5249,1.5249,1.5249,0.394181161,0.44890439,404,0,2,-78,-0.001769042
8/05/96 13:00,1.5236,1.5235,1.52355,0.431610795,0.349350046,159,0,0,13,-0.000852879
8/05/96 14:00,1.521,1.5205,1.52075,1.252512626,1.665946814,538,0,0,-96,-0.001707942
8/05/96 15:00,1.5206,1.5204,1.5205,0.85369074,1.007998316,545,0,2,-19,-0.000263019
8/05/96 16:00,1.5185,1.5185,1.5185,1.127446834,1.358112549,404,0,4,-4,-0.001381988
8/05/96 17:00,1.5153,1.5155,1.5154,1.597417423,1.132542059,397,0,0,-9,-0.002109566
8/05/96 18:00,1.5145,1.5152,1.51485,0.610513941,0.456186432,129,0,0,-27,-0.000528088
9/05/96 6:00,1.5151,1.515,1.51505,0.538516481,0.177281052,24,0,0,-2,0.000396092
9/05/96 7:00,1.5154,1.5152,1.5153,0.48222967,0.399444058,78,0,0,-14,0.000197987
9/05/96 8:00,1.515,1.5156,1.5153,0.790233951,0.732523658,215,0,0,-5,-0.000263992
9/05/96 9:00,1.5148,1.513,1.5139,0.478317759,0.708979206,305,0,1,19,-0.000132022
9/05/96 10:00,1.5165,1.5161,1.5163,0.473782331,0.526494985,260,0,0,18,0.001121631
9/05/96 11:00,1.516,1.516,1.516,0.419956708,0.356753034,263,0,1,-5,-0.000329761
9/05/96 12:00,1.5173,1.5182,1.51775,0.586915409,0.701945349,215,0,1,29,0.000857152
9/05/96 13:00,1.5155,1.5153,1.5154,0.68285275,0.708979206,234,0,1,-20,-0.001187022
9/05/96 14:00,1.5153,1.5168,1.51605,0.638831794,0.599178731,251,0,4,-25,-0.000131978
9/05/96 15:00,1.5168,1.5165,1.51665,0.568024221,0.717318238,255,0,3,23,0.000989413
9/05/96 16:00,1.5169,1.517,1.51695,0.78407444,0.717476639,240,0,0,-10,6.59E-05
9/05/96 17:00,1.517,1.5145,1.51575,0.578595478,0.812543705,162,0,2,16,6.59E-05
9/05/96 18:00,1.5167,1.5172,1.51695,0.447213596,0.550206573,64,0,0,-4,-0.000197778
10/05/96 6:00,1.5206,1.5206,1.5206,0.238746728,0.579254447,20,0,0,-2,0.002568072
10/05/96 7:00,1.5203,1.5204,1.52035,0.171225529,0.669407246,91,5,0,27,-0.00019731
10/05/96 8:00,1.5194,1.5194,1.5194,0.791383522,0.923883437,199,4,0,-1,-0.000592164
10/05/96 9:00,1.5183,1.5182,1.51825,0.701945349,0.677428292,205,6,1,-1,-0.000724232
10/05/96 10:00,1.5189,1.5183,1.5186,0.376184996,0.223606798,189,0,1,7,0.000395101
10/05/96 11:00,1.518,1.5178,1.5179,0.585364429,0.365459445,223,8,1,-15,-0.00059271
10/05/96 12:00,1.5166,1.5162,1.5164,0.892858874,0.983962305,238,80,1,-24,-0.000922692
10/05/96 13:00,1.5165,1.5165,1.5165,0.861772311,0.631676461,154,37,4,-10,-6.59E-05
10/05/96 14:00,1.5174,1.5176,1.5175,0.473862274,0.531649805,259,16,2,-35,0.000593296
10/05/96 15:00,1.5235,1.525,1.52425,1.983263304,2.229281716,643,5,3,105,0.004011976
10/05/96 16:00,1.5259,1.526,1.52595,1.285937931,1.236165871,366,8,1,64,0.00157408
10/05/96 17:00,1.5269,1.526,1.52645,0.647313797,0.533357007,199,51,0,15,0.000655136
10/05/96 18:00,1.5267,1.5269,1.5268,0.545690185,0.748695836,88,82,0,-8,-0.000130993
13/05/96 6:00,1.5272,1.5284,1.5278,0.83323809,0.116904519,25,147,0,-1,0.00032745
13/05/96 7:00,1.5291,1.529,1.52905,0.347610894,0.531649805,80,133,0,6,0.001243334
13/05/96 8:00,1.5321,1.533,1.53255,1.162383914,1.150888984,465,123,1,57,0.001960016
13/05/96 9:00,1.5337,1.5335,1.5336,0.503623236,0.401040314,551,68,1,79,0.001043773
13/05/96 10:00,1.5328,1.5328,1.5328,0.362963392,0.877323754,334,122,2,70,-0.000586988
13/05/96 11:00,1.5326,1.5317,1.53215,0.393892771,0.433449868,299,157,1,-51,-0.000130489
13/05/96 12:00,1.5327,1.5333,1.533,0.44890439,0.573862511,241,170,2,-11,6.52E-05
13/05/96 13:00,1.5322,1.5327,1.53245,0.349891758,0.299494524,183,97,1,5,-0.000326275
13/05/96 14:00,1.5323,1.5322,1.53225,0.280691786,0.324270744,189,76,0,1,6.53E-05
13/05/96 15:00,1.5315,1.5317,1.5316,0.279610118,0.338781238,292,28,2,-34,-0.000522227
13/05/96 16:00,1.5345,1.5332,1.53385,0.901513878,0.617669128,336,14,2,24,0.001956948
13/05/96 17:00,1.5317,1.5314,1.53155,1.042832681,1.052378259,166,29,2,-36,-0.001826365
13/05/96 18:00,1.5318,1.5319,1.53185,0.336987546,0.545157748,70,19,0,2,6.53E-05
14/05/96 6:00,1.5323,1.5326,1.53245,0.530722778,0.398329847,20,22,0,-2,0.00032636
14/05/96 7:00,1.5339,1.5337,1.5338,0.575970854,0.992975327,142,38,1,2,0.001043637
14/05/96 8:00,1.534,1.5335,1.53375,0.720006313,0.360450055,254,0,0,18,6.52E-05
14/05/96 9:00,1.5335,1.534,1.53375,0.645731908,0.567490489,242,65,2,-40,-0.000325998
14/05/96 10:00,1.5329,1.533,1.53295,0.496273996,0.723417814,231,98,2,-35,-0.000391338
14/05/96 11:00,1.5332,1.5335,1.53335,0.617669128,0.418872947,250,103,1,36,0.000195688
14/05/96 12:00,1.5343,1.5338,1.53405,0.556163808,0.296443566,210,129,0,32,0.000717196
14/05/96 13:00,1.5356,1.5355,1.53555,0.397339638,0.480214598,529,22,5,63,0.000846933
14/05/96 14:00,1.5347,1.5347,1.5347,0.624439142,0.565417518,511,32,3,-41,-0.000586262
14/05/96 15:00,1.5353,1.5353,1.5353,0.331205329,0.61218684,314,76,1,6,0.000390879
14/05/96 16:00,1.5368,1.5368,1.5368,0.655686085,0.747521156,328,199,1,26,0.000976531
14/05/96 17:00,1.5354,1.5353,1.53535,0.461880215,0.365459445,222,340,0,10,-0.000911399
14/05/96 18:00,1.535,1.5347,1.53485,0.777525212,0.716684284,133,243,0,-5,-0.000260552
15/05/96 6:00,1.5319,1.5321,1.532,0.731512892,0.525357021,32,218,0,14,-0.002021586
15/05/96 7:00,1.5331,1.5325,1.5328,0.544114516,0.543487615,110,209,1,-10,0.000783034
15/05/96 8:00,1.5315,1.533,1.53225,0,0,17,198,0,-3,-0.001044182
16/05/96 10:00,1.5345,1.5342,1.53435,0.418045338,0.626403187,137,336,0,-9,0
16/05/96 11:00,1.5342,1.5345,1.53435,0.519542339,0.834620218,143,242,2,-27,-0.000195523
16/05/96 12:00,1.5346,1.5347,1.53465,0.559964826,0.381385036,159,216,0,-23,0.000260688
16/05/96 13:00,1.5353,1.5352,1.53525,0.299494524,0.710100292,117,226,3,15,0.000456041
16/05/96 14:00,1.5382,1.5364,1.5373,1.02823768,1.034078422,230,90,0,38,0.0018871
16/05/96 15:00,1.5367,1.5366,1.53665,0.298861476,0.354516316,152,50,2,40,-0.000975642
16/05/96 16:00,1.5368,1.5367,1.53675,0.419956708,0.548482756,214,44,0,60,6.51E-05
16/05/96 17:00,1.5353,1.5345,1.5349,0.6244998,0.646669791,146,51,0,8,-0.000976531
16/05/96 18:00,1.5328,1.5305,1.53165,0.895781359,1.363457059,181,27,0,-41,-0.001629673
17/05/96 6:00,1.53,1.5295,1.52975,0.720858075,0.761577311,52,28,0,4,-0.001828393
17/05/96 7:00,1.5304,1.5301,1.53025,0.400227208,0.734176513,132,0,0,-20,0.000261404
17/05/96 8:00,1.5305,1.5304,1.53045,0.585364429,0.88660059,238,49,1,12,6.53E-05
17/05/96 9:00,1.5297,1.5296,1.52965,0.633652232,0.559423404,232,97,1,6,-0.000522842
17/05/96 10:00,1.5291,1.5293,1.5292,0.298481003,0.296954236,274,79,0,-66,-0.000392311
17/05/96 11:00,1.5296,1.5296,1.5296,0.450168319,0.20045403,192,64,1,-4,0.000326936
17/05/96 12:00,1.5304,1.5302,1.5303,0.216724934,0.178164037,213,24,0,73,0.000522876
17/05/96 13:00,1.5305,1.5305,1.5305,0.164224532,0.339674532,143,27,3,5,6.53E-05
17/05/96 14:00,1.5294,1.5293,1.52935,0.678232998,0.711379369,445,102,1,35,-0.000718978
17/05/96 15:00,1.5285,1.5282,1.52835,0.846740631,0.912663435,556,156,1,-44,-0.000588639
17/05/96 16:00,1.5262,1.5262,1.5262,0.91100178,0.91000333,377,195,0,-93,-0.001505876
17/05/96 17:00,1.528,1.5279,1.52795,0.852225251,0.828059067,178,315,1,46,0.001178705
17/05/96 18:00,1.5298,1.5294,1.5296,1.15794358,0.923760431,90,182,1,0,0.001177317
20/05/96 6:00,1.536,1.5363,1.53615,0.175809815,0.320936131,28,404,0,16,0.004044627
20/05/96 7:00,1.536,1.5352,1.5356,0.608027113,0.391964748,104,159,0,38,0
20/05/96 8:00,1.5357,1.5356,1.53565,0.557320429,0.603524999,158,538,1,6,-0.000195332
20/05/96 9:00,1.5365,1.5365,1.5365,0.294906251,0.269679945,315,545,0,21,0.000520799
20/05/96 10:00,1.5358,1.5357,1.53575,0.879178335,0.540131858,217,404,2,13,-0.000455685
20/05/96 11:00,1.5355,1.538,1.53675,0.292714568,0.58749597,202,397,2,14,-0.000195357
20/05/96 12:00,1.5381,1.5363,1.5372,0.608276253,0.454939223,132,129,0,-8,0.001691828
20/05/96 13:00,1.5363,1.5361,1.5362,0.297871235,0.717318238,109,77,1,15,-0.00117096
20/05/96 14:00,1.5368,1.5363,1.53655,0.976504279,0.431610795,209,36,0,3,0.000325404
20/05/96 15:00,1.5343,1.5347,1.5345,0.721267823,0.643616675,287,38,1,-37,-0.001628082
20/05/96 16:00,1.5346,1.5346,1.5346,0.377391365,0.405548637,263,29,2,-31,0.00019551
20/05/96 17:00,1.534,1.5339,1.53395,0.971721372,0.692601595,188,25,1,2,-0.000391058
20/05/96 18:00,1.5342,1.5341,1.53415,0.535638956,0.542115199,72,0,0,8,0.00013037
21/05/96 6:00,1.5328,1.5327,1.53275,0.054772256,0.154919334,30,30,0,-10,-0.000912944
21/05/96 7:00,1.5334,1.5332,1.5333,0.724875468,0.304212844,80,104,0,-26,0.000391364
21/05/96 8:00,1.5342,1.5343,1.53425,0.584392977,0.532788548,201,74,4,3,0.00052158
21/05/96 9:00,1.5327,1.5327,1.5327,0.471859635,0.49443877,344,86,1,-64,-0.000978187
21/05/96 10:00,1.5337,1.5335,1.5336,0.294906251,0.262274434,261,22,1,39,0.000652231
21/05/96 11:00,1.5357,1.5357,1.5357,0.821814327,1.228789747,210,24,3,30,0.001303186
21/05/96 12:00,1.5395,1.539,1.53925,1.010700327,1.143625283,851,78,1,111,0.002471385
21/05/96 13:00,1.5415,1.5413,1.5414,0.801702733,0.666230918,572,215,1,60,0.00129828
21/05/96 14:00,1.5417,1.5422,1.54195,0.559964826,0.843648282,432,305,1,54,0.000129735
21/05/96 15:00,1.5413,1.542,1.54165,0.414143878,0.581273419,493,260,1,-85,-0.000259488
21/05/96 16:00,1.5416,1.5411,1.54135,0.305505046,0.362650178,308,263,3,44,0.000194622
21/05/96 17:00,1.5415,1.5413,1.5414,0.773960691,0.393892771,214,215,0,4,-6.49E-05
21/05/96 18:00,1.5445,1.5432,1.54385,0.811035004,0.682408835,129,234,0,37,0.001944265
22/05/96 6:00,1.545,1.5433,1.54415,0.81240384,0.27774603,56,251,0,0,0.000323677
22/05/96 7:00,1.5436,1.5437,1.54365,0.764357524,0.503548018,114,255,4,14,-0.00090656
22/05/96 8:00,1.5443,1.5432,1.54375,0.398767039,0.760980229,321,240,3,15,0.000453383
22/05/96 9:00,1.5418,1.5418,1.5418,0.574456265,0.523030215,515,162,2,-73,-0.001620168
22/05/96 10:00,1.5414,1.5413,1.54135,0.634070544,0.698645876,413,64,1,-53,-0.000259471
22/05/96 11:00,1.542,1.5418,1.5419,0.253908836,0.829156198,236,150,2,-6,0.000389181
22/05/96 12:00,1.5411,1.5417,1.5414,0.580751864,0.347610894,222,50,0,-18,-0.000583828
22/05/96 13:00,1.5415,1.5414,1.54145,0.42604595,0.429499356,267,26,1,-1,0.000259521
22/05/96 14:00,1.541,1.5415,1.54125,0.367114052,0.292714568,227,30,3,-21,-0.000324412
22/05/96 15:00,1.5414,1.5415,1.54145,0.802080628,0.407784108,265,23,2,5,0.000259538
22/05/96 16:00,1.5388,1.5393,1.53905,1.248635619,1.105769991,368,0,2,-20,-0.001688202
22/05/96 17:00,1.5396,1.5394,1.5395,0.967940644,1.129682176,333,47,0,31,0.000519751
22/05/96 18:00,1.5423,1.5426,1.54245,1.081350166,1.168105174,167,122,1,1,0.001752166
23/05/96 6:00,1.543,1.543,1.543,0.535412613,0.930053762,48,90,0,6,0.000453765
23/05/96 7:00,1.5426,1.5424,1.5425,0.345972498,0.204049905,102,35,0,28,-0.000259269
23/05/96 8:00,1.5416,1.54,1.5408,0.61348483,1.003478797,258,17,0,-36,-0.000648466
23/05/96 9:00,1.5424,1.5426,1.5425,0.34234043,0.427377486,311,20,4,57,0.000518807
23/05/96 10:00,1.5449,1.5444,1.54465,1.255865028,1.347950183,850,91,4,112,0.001619538
23/05/96 11:00,1.5435,1.5434,1.54345,0.287491765,0.557592226,380,199,2,-36,-0.000906618
23/05/96 12:00,1.545,1.5436,1.5443,0.424531828,0.50722059,179,205,0,-9,0.000971345
23/05/96 13:00,1.5444,1.5435,1.54395,0.183195541,0.730504185,173,189,2,-21,-0.000388425
23/05/96 14:00,1.5436,1.5435,1.54355,0.566421516,0.520707561,315,223,2,3,-0.000518135
23/05/96 15:00,1.5416,1.5419,1.54175,1.016082793,0.983923808,378,238,3,-48,-0.001296513
23/05/96 16:00,1.5405,1.5404,1.54045,0.735413716,0.904031375,356,154,3,-50,-0.000713799
23/05/96 17:00,1.54,1.5402,1.5401,0.546268332,0.575970854,246,259,2,-28,-0.000324623
23/05/96 18:00,1.5421,1.5422,1.54215,1.195794398,1.269096553,125,643,0,21,0.001362707
24/05/96 6:00,1.5406,1.5406,1.5406,0.7,0.922250213,37,366,1,-23,-0.000973173
24/05/96 7:00,1.5411,1.541,1.54105,0.828690095,0.398862018,72,199,1,-16,0.000324496
24/05/96 8:00,1.5416,1.5413,1.54145,0.939535669,0.308834564,139,88,4,-29,0.000324391
24/05/96 9:00,1.5417,1.5422,1.54195,0.277979725,0.372033723,216,98,1,-12,6.49E-05
24/05/96 10:00,1.5412,1.5418,1.5415,0.223606798,0.634548276,130,32,1,-10,-0.00032437
24/05/96 11:00,1.542,1.5416,1.5418,0.377692355,0.320037877,217,17,0,-7,0.000518941
24/05/96 12:00,1.5421,1.5421,1.5421,0.738702794,0.555686853,118,6,4,10,6.48E-05
24/05/96 13:00,1.5437,1.5434,1.54355,0.353167485,0.501739399,226,2,3,52,0.001037008
24/05/96 14:00,1.543,1.5432,1.5431,0.620056205,0.422833157,238,0,1,60,-0.000453559
24/05/96 15:00,1.545,1.5433,1.54415,0.65064071,0.49443877,227,0,0,33,0.001295337
24/05/96 16:00,1.5413,1.5415,1.5414,0.575970854,0.693912928,194,0,1,-20,-0.002397694
24/05/96 17:00,1.5438,1.5436,1.5437,1.37113092,0.801277389,120,0,1,-12,0.001620693
24/05/96 18:00,1.5445,1.5442,1.54435,0.416619045,0.29336088,51,0,0,3,0.000453324
27/05/96 6:00,1.5432,1.543,1.5431,0.540722621,0.708872344,30,0,0,22,-0.000842051
27/05/96 7:00,1.5431,1.5425,1.5428,0.115470054,0.699523647,24,0,0,-12,-6.48E-05
27/05/96 8:00,1.5428,1.5422,1.5425,0.71063352,0.59266348,25,0,0,-1,-0.000194433
27/05/96 9:00,1.5428,1.5425,1.54265,0.200277585,0.264001837,43,1,2,-1,0
27/05/96 10:00,1.5425,1.5425,1.5425,0.173205081,0.198206242,37,0,0,7,-0.000194471
27/05/96 11:00,1.5423,1.5423,1.5423,0.176068169,0.263944439,19,1,0,3,-0.000129668
27/05/96 12:00,1.5428,1.5423,1.54255,0.63620901,0.377491722,17,1,0,5,0.000324139
27/05/96 13:00,1.5424,1.5419,1.54215,0.24832774,0.273861279,30,0,0,-16,-0.000259302
27/05/96 14:00,1.5417,1.542,1.54185,0.25,0.351188458,16,0,1,-8,-0.000453941
27/05/96 15:00,1.542,1.5419,1.54195,0.196638416,0.547287684,18,2,0,-2,0.000194571
27/05/96 16:00,1.5423,1.5421,1.5422,0.115470054,0.106904497,17,1,0,-9,0.000194534
27/05/96 17:00,1.5418,1.5415,1.54165,0,0,2,0,0,0,-0.000324244
28/05/96 6:00,1.544,1.544,1.544,0.327278339,0.1,35,0,0,1,0.001425887
28/05/96 7:00,1.5453,1.5453,1.5453,0.585170268,0.523030215,165,0,0,35,0.000841615
28/05/96 8:00,1.5459,1.5459,1.5459,0.287096225,0.25878504,206,0,2,26,0.000388199
28/05/96 9:00,1.547,1.547,1.547,0.365459445,0.448228838,420,0,0,6,0.000711307
28/05/96 10:00,1.5466,1.5469,1.54675,0.592375802,0.334278962,278,7,0,14,-0.000258598
28/05/96 11:00,1.5468,1.5468,1.5468,0.243086217,0.279067712,276,5,2,14,0.000129308
28/05/96 12:00,1.547,1.5471,1.54705,0.192275056,0.705605263,114,10,0,-16,0.000129291
28/05/96 13:00,1.547,1.5469,1.54695,0.507145906,0.183195541,143,0,1,1,0
28/05/96 14:00,1.5476,1.5477,1.54765,0.494515373,0.694731254,340,24,2,26,0.000387772
28/05/96 15:00,1.5467,1.5467,1.5467,0.350216383,0.571812641,205,62,1,3,-0.000581715
28/05/96 16:00,1.5486,1.5485,1.54855,0.760382679,0.752369993,295,59,2,-5,0.001227668
28/05/96 17:00,1.547,1.5472,1.5471,0.562192677,0.64877507,169,31,0,-3,-0.001033725
28/05/96 18:00,1.5475,1.5495,1.5485,0.62039414,0.880025252,45,9,1,3,0.000323154
29/05/96 6:00,1.5465,1.5465,1.5465,0.906917857,0.6094494,15,25,0,-7,-0.000646412
29/05/96 7:00,1.5453,1.545,1.54515,0.441713834,0.539547135,80,80,3,-20,-0.000776247
29/05/96 8:00,1.5451,1.5448,1.54495,0.449494666,0.312855858,254,465,1,-84,-0.000129433
29/05/96 9:00,1.5449,1.5449,1.5449,0.449915817,0.565886272,291,551,1,-25,-0.00012945
29/05/96 10:00,1.5454,1.5455,1.54545,0.390415474,0.382475985,197,334,1,15,0.000323593
29/05/96 11:00,1.5456,1.5454,1.5455,0.293747985,0.471216993,178,299,2,38,0.000129408
29/05/96 12:00,1.5468,1.5469,1.54685,0.36886394,0.470653962,219,241,1,47,0.000776096
29/05/96 13:00,1.5475,1.5473,1.5474,0.777330319,0.665377541,274,183,0,54,0.000452445
29/05/96 14:00,1.5462,1.5467,1.54645,0.443812682,0.435107092,234,189,1,-10,-0.000840418
29/05/96 15:00,1.5458,1.5458,1.5458,0.391868098,0.555959449,330,292,0,-54,-0.000258732
29/05/96 16:00,1.5455,1.5475,1.5465,0.596200088,0.689532121,198,336,3,0,-0.000194093
29/05/96 17:00,1.5444,1.5443,1.54435,0.539921431,0.82167604,251,166,0,-11,-0.000711997
29/05/96 18:00,1.5426,1.5428,1.5427,0.981032233,1.034371424,102,70,0,-24,-0.001166181
30/05/96 6:00,1.533,1.5344,1.5337,1.101297936,0.532916504,33,51,0,-9,-0.006242705
30/05/96 7:00,1.5329,1.533,1.53295,0.680017825,0.759186167,209,36,0,-49,-6.52E-05
30/05/96 8:00,1.533,1.533,1.533,1.093056598,0.582835285,312,33,0,-42,6.52E-05
30/05/96 9:00,1.5331,1.5315,1.5323,0.301008406,0.600504838,292,23,2,-80,6.52E-05
30/05/96 10:00,1.5324,1.5323,1.53235,0.641730615,0.578595478,323,50,1,-7,-0.000456695
30/05/96 11:00,1.5302,1.5301,1.53015,0.628851767,0.884033456,591,0,2,-45,-0.001436688
30/05/96 12:00,1.5282,1.5283,1.52825,0.861772311,0.835935332,279,30,0,-3,-0.001307874
30/05/96 13:00,1.53,1.5295,1.52975,0.599178731,0.585946528,399,77,4,-23,0.001177163
30/05/96 14:00,1.5309,1.531,1.53095,1.051802205,1.204536878,558,73,2,-12,0.000588062
30/05/96 15:00,1.5312,1.5315,1.53135,0.427377486,0.27080128,341,42,3,3,0.000195944
30/05/96 16:00,1.5324,1.5321,1.53225,0.590005136,0.617116953,337,10,1,43,0.000783392
30/05/96 17:00,1.5325,1.5331,1.5328,0.395715692,0.573862511,113,20,1,-19,6.53E-05
